"SubmissionId","SubmissionDateOnly","SubmissionTimeOnly","UserId","DistrictName","ItemsToChoose","PurchaseUnit","Price","Comments"
"dcf738e1-c8ef-4d0c-9b3d-0b0f85811b81",2025-01-06,"08:15:17","933583c077ff4c73565282b510dd424f","Naogaon","Chicken","1kg",190,"Last Friday"
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Rice","1kg",65,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Flour","1kg",40,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Lentil","1kg",160,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Soybean Oil","1L",180,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Salt","1kg",32,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Sugar","1kg",153,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Eggs","4 eggs",55,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Chicken","1kg",320,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Potato","1kg",60,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Eggplant","1kg",40,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Onion","1kg",50,NA
"84c0ef3d-68fb-4dcb-ab6d-a1a648e95508",2025-01-06,"12:14:24","2b8427508a9e3bcf9e579578f6629e08","Pabna","Green Chilli","1kg",40,NA
"33ae478b-e8ef-4995-a045-a879db0aff08",2025-01-06,"13:17:42","572d1680512266ab142dd3e235069a1f","Rajshahi","Eggs","4 eggs",45,NA
"33ae478b-e8ef-4995-a045-a879db0aff08",2025-01-06,"13:17:42","572d1680512266ab142dd3e235069a1f","Rajshahi","Potato","1kg",40,NA
"33ae478b-e8ef-4995-a045-a879db0aff08",2025-01-06,"13:17:42","572d1680512266ab142dd3e235069a1f","Rajshahi","Onion","1kg",50,NA
"347a9007-efba-4b6a-a6d1-6d733cde1ce6",2025-01-06,"16:42:20","71c7f4219426d4441355ae3917e30e92","Dhaka","Rice","1kg",70,NA
"347a9007-efba-4b6a-a6d1-6d733cde1ce6",2025-01-06,"16:42:20","71c7f4219426d4441355ae3917e30e92","Dhaka","Eggs","4 eggs",45,NA
"347a9007-efba-4b6a-a6d1-6d733cde1ce6",2025-01-06,"16:42:20","71c7f4219426d4441355ae3917e30e92","Dhaka","Chicken","1kg",360,NA
"347a9007-efba-4b6a-a6d1-6d733cde1ce6",2025-01-06,"16:42:20","71c7f4219426d4441355ae3917e30e92","Dhaka","Potato","1kg",60,NA
"347a9007-efba-4b6a-a6d1-6d733cde1ce6",2025-01-06,"16:42:20","71c7f4219426d4441355ae3917e30e92","Dhaka","Onion","1kg",50,NA
"347a9007-efba-4b6a-a6d1-6d733cde1ce6",2025-01-06,"16:42:20","71c7f4219426d4441355ae3917e30e92","Dhaka","Green Chilli","1kg",200,NA
"251325aa-d7c3-4537-a9c6-aab58951d6b8",2025-01-06,"18:16:21","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Lentil","1kg",110,NA
"251325aa-d7c3-4537-a9c6-aab58951d6b8",2025-01-06,"18:16:21","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Sugar","1kg",120,NA
"251325aa-d7c3-4537-a9c6-aab58951d6b8",2025-01-06,"18:16:21","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",40,NA
"251325aa-d7c3-4537-a9c6-aab58951d6b8",2025-01-06,"18:16:21","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Rice","1kg",78,NA
"251325aa-d7c3-4537-a9c6-aab58951d6b8",2025-01-06,"18:16:21","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Green Chilli","1kg",60,NA
"27584ebd-076f-49fe-af09-15da3d4f75e5",2025-01-06,"18:17:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Lentil","1kg",140,NA
"27584ebd-076f-49fe-af09-15da3d4f75e5",2025-01-06,"18:17:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Sugar","1kg",140,NA
"27584ebd-076f-49fe-af09-15da3d4f75e5",2025-01-06,"18:17:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",44,NA
"a35a7561-dfff-47b3-b44b-b161c6387e63",2025-01-06,"18:18:18","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",46,NA
"6f9c47ca-db9d-47ce-a94b-358fc491b934",2025-01-07,"17:42:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",44,NA
"a5c1b364-4808-4a4e-aa66-7770122922a4",2025-01-07,"17:43:26","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",46,NA
"40312a4f-b0d3-40af-b0a3-6418bc78561b",2025-01-08,"13:21:35","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Eggs","4 eggs",50,NA
"c6d2fc87-6598-482d-bfee-fc6c9c6134b0",2025-01-08,"17:08:43","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Soybean Oil","1L",180,NA
"9f441d18-b9c7-4eb7-b9b9-eddb89bb5bcc",2025-01-10,"09:44:51","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Rice","1kg",65,NA
"9f441d18-b9c7-4eb7-b9b9-eddb89bb5bcc",2025-01-10,"09:44:51","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Lentil","1kg",140,NA
"9f441d18-b9c7-4eb7-b9b9-eddb89bb5bcc",2025-01-10,"09:44:51","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",44,NA
"9f441d18-b9c7-4eb7-b9b9-eddb89bb5bcc",2025-01-10,"09:44:51","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Potato","1kg",30,NA
"9f441d18-b9c7-4eb7-b9b9-eddb89bb5bcc",2025-01-10,"09:44:51","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Green Chilli","1kg",60,NA
"9f441d18-b9c7-4eb7-b9b9-eddb89bb5bcc",2025-01-10,"09:44:51","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggplant","1kg",30,NA
"298bd292-d46f-45f5-8f07-9e851da59d8d",2025-01-11,"07:35:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Onion","1kg",50,NA
"298bd292-d46f-45f5-8f07-9e851da59d8d",2025-01-11,"07:35:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Rice","1kg",60,NA
"298bd292-d46f-45f5-8f07-9e851da59d8d",2025-01-11,"07:35:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Lentil","1kg",120,NA
"298bd292-d46f-45f5-8f07-9e851da59d8d",2025-01-11,"07:35:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Soybean Oil","1L",185,NA
"298bd292-d46f-45f5-8f07-9e851da59d8d",2025-01-11,"07:35:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",40,NA
"298bd292-d46f-45f5-8f07-9e851da59d8d",2025-01-11,"07:35:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Chicken","1kg",190,NA
"298bd292-d46f-45f5-8f07-9e851da59d8d",2025-01-11,"07:35:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Potato","1kg",40,NA
"298bd292-d46f-45f5-8f07-9e851da59d8d",2025-01-11,"07:35:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Green Chilli","1kg",60,NA
"dd2dee71-3439-485a-81f2-3abaac4ef4d8",2025-01-11,"07:38:17","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Rice","1kg",70,NA
"dd2dee71-3439-485a-81f2-3abaac4ef4d8",2025-01-11,"07:38:17","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Chicken","1kg",260,NA
"dd2dee71-3439-485a-81f2-3abaac4ef4d8",2025-01-11,"07:38:17","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",42,NA
"dd2dee71-3439-485a-81f2-3abaac4ef4d8",2025-01-11,"07:38:17","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Potato","1kg",35,NA
"6de5f703-9fc2-4bdf-863c-082b06c818e2",2025-01-11,"07:39:08","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Chicken","1kg",310,NA
"f8117c10-c46a-46a7-801d-08a28b604ac6",2025-01-11,"07:39:41","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Chicken","1kg",320,NA
"e35884a3-4ed1-4074-ac96-c789ada0daf7",2025-01-11,"07:40:20","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Chicken","1kg",340,NA
"f704b0a2-3143-465d-934c-d3b04c92f1a9",2025-01-11,"12:29:51","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Onion","1kg",45,NA
"f704b0a2-3143-465d-934c-d3b04c92f1a9",2025-01-11,"12:29:51","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Sugar","1kg",130,NA
"d11fcb26-9099-4b8a-b2a4-147fe4ec1547",2025-01-11,"16:46:40","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Soybean Oil","1L",170,NA
"d11fcb26-9099-4b8a-b2a4-147fe4ec1547",2025-01-11,"16:46:40","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Potato","1kg",40,NA
"d11fcb26-9099-4b8a-b2a4-147fe4ec1547",2025-01-11,"16:46:40","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Onion","1kg",50,NA
"7d4863e1-f637-4501-b6e1-3462cd9323cc",2025-01-12,"17:53:43","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",48,NA
"82ee85af-f278-4ba2-9c32-aa55a41ef023",2025-01-15,"01:25:14","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Potato","1kg",25,NA
"9357e243-c529-4c7c-b380-57bc1a10f829",2025-01-15,"01:26:00","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Soybean Oil","1L",170,NA
"bc6a1eb3-8c7c-42dd-8777-82a2b30b2c10",2025-01-15,"15:32:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Rice","1kg",70,NA
"bc6a1eb3-8c7c-42dd-8777-82a2b30b2c10",2025-01-15,"15:32:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Soybean Oil","1L",170,NA
"bc6a1eb3-8c7c-42dd-8777-82a2b30b2c10",2025-01-15,"15:32:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Potato","1kg",25,NA
"bc6a1eb3-8c7c-42dd-8777-82a2b30b2c10",2025-01-15,"15:32:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggplant","1kg",30,NA
"bc6a1eb3-8c7c-42dd-8777-82a2b30b2c10",2025-01-15,"15:32:32","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Green Chilli","1kg",40,NA
"bf03b1be-fdad-4727-85ba-a5245d527608",2025-01-16,"12:32:51","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Flour","1kg",50,NA
"bf03b1be-fdad-4727-85ba-a5245d527608",2025-01-16,"12:32:51","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Soybean Oil","1L",180,NA
"bf03b1be-fdad-4727-85ba-a5245d527608",2025-01-16,"12:32:51","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Eggs","4 eggs",48,NA
"bf03b1be-fdad-4727-85ba-a5245d527608",2025-01-16,"12:32:51","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Potato","1kg",40,NA
"bf03b1be-fdad-4727-85ba-a5245d527608",2025-01-16,"12:32:51","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Eggplant","1kg",30,NA
"bf03b1be-fdad-4727-85ba-a5245d527608",2025-01-16,"12:32:51","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Onion","1kg",50,NA
"bf03b1be-fdad-4727-85ba-a5245d527608",2025-01-16,"12:32:51","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Green Chilli","1kg",50,NA
"bf03b1be-fdad-4727-85ba-a5245d527608",2025-01-16,"12:32:51","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Sugar","1kg",120,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Flour","1kg",60,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Lentil","1kg",130,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Soybean Oil","1L",180,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Sugar","1kg",130,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Salt","1kg",40,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Eggs","4 eggs",44,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Chicken","1kg",180,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Potato","1kg",30,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Eggplant","1kg",30,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Green Chilli","1kg",40,NA
"772e81bd-257d-4bef-bab0-e2ed3ebd3340",2025-01-16,"14:44:49","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Onion","1kg",40,NA
"d1d6f210-27f6-472e-931c-fbd5ea24dae4",2025-01-16,"14:54:05","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Sugar","1kg",140,NA
"84c29fa2-7f5a-4d5d-b158-3af37e573274",2025-01-16,"14:54:29","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Green Chilli","1kg",40,NA
"8b0fe601-90fc-48ff-a30e-3a0717f7a700",2025-01-17,"11:25:57","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Rice","1kg",70,NA
"8b0fe601-90fc-48ff-a30e-3a0717f7a700",2025-01-17,"11:25:57","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Soybean Oil","1L",180,NA
"8b0fe601-90fc-48ff-a30e-3a0717f7a700",2025-01-17,"11:25:57","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Salt","1kg",42,NA
"6d739741-5108-411d-9a2f-8f3b89a52e92",2025-01-18,"18:45:55","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Potato","1kg",30,NA
"6d739741-5108-411d-9a2f-8f3b89a52e92",2025-01-18,"18:45:55","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Onion","1kg",50,NA
"58290cb7-b2b8-4973-9514-7eb921d72040",2025-01-19,"14:46:21","10647f6e8518d7afd96b1398a86fdd63","Dinajpur","Rice","1kg",80,NA
"58290cb7-b2b8-4973-9514-7eb921d72040",2025-01-19,"14:46:21","10647f6e8518d7afd96b1398a86fdd63","Dinajpur","Potato","1kg",20,NA
"2597438d-7052-420a-acaa-ea45a8b61b29",2025-01-19,"15:06:32","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Potato","1kg",30,NA
"2597438d-7052-420a-acaa-ea45a8b61b29",2025-01-19,"15:06:32","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Eggplant","1kg",30,NA
"2597438d-7052-420a-acaa-ea45a8b61b29",2025-01-19,"15:06:32","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Onion","1kg",50,NA
"2597438d-7052-420a-acaa-ea45a8b61b29",2025-01-19,"15:06:32","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Green Chilli","1kg",60,NA
"9114bfa5-3042-404a-82a4-a946a56b83e6",2025-01-19,"15:09:38","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Rice","1kg",64,NA
"9114bfa5-3042-404a-82a4-a946a56b83e6",2025-01-19,"15:09:38","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Flour","1kg",42,NA
"9114bfa5-3042-404a-82a4-a946a56b83e6",2025-01-19,"15:09:38","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Lentil","1kg",110,NA
"9114bfa5-3042-404a-82a4-a946a56b83e6",2025-01-19,"15:09:38","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Soybean Oil","1L",175,NA
"9114bfa5-3042-404a-82a4-a946a56b83e6",2025-01-19,"15:09:38","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Salt","1kg",40,NA
"9114bfa5-3042-404a-82a4-a946a56b83e6",2025-01-19,"15:09:38","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Eggs","4 eggs",44,NA
"9114bfa5-3042-404a-82a4-a946a56b83e6",2025-01-19,"15:09:38","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Sugar","1kg",125,NA
"7fd736ed-591b-4c8e-b74b-8fe4ada61ca8",2025-01-20,"15:41:11","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Rice","1kg",55,NA
"7fd736ed-591b-4c8e-b74b-8fe4ada61ca8",2025-01-20,"15:41:11","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Eggs","4 eggs",42,NA
"7fd736ed-591b-4c8e-b74b-8fe4ada61ca8",2025-01-20,"15:41:11","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Eggplant","1kg",30,NA
"7fd736ed-591b-4c8e-b74b-8fe4ada61ca8",2025-01-20,"15:41:11","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Potato","1kg",30,NA
"7fd736ed-591b-4c8e-b74b-8fe4ada61ca8",2025-01-20,"15:41:11","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Onion","1kg",45,NA
"7fd736ed-591b-4c8e-b74b-8fe4ada61ca8",2025-01-20,"15:41:11","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Green Chilli","1kg",45,NA
"b0eca3c2-5deb-4ef1-8a2e-3e329028a582",2025-01-20,"15:52:07","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Rice","1kg",60,NA
"4c601c50-6e7f-4941-8ade-217b5a40b9c8",2025-01-20,"15:53:09","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Rice","1kg",70,NA
"acdd39c9-3dec-4e8a-a388-28dd546887cf",2025-01-20,"15:54:10","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Rice","1kg",65,NA
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",2025-01-22,"09:16:40","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Potato","1kg",30,NA
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",2025-01-22,"09:16:40","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Onion","1kg",40,NA
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",2025-01-22,"09:16:40","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Green Chilli","1kg",50,NA
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",2025-01-22,"09:16:40","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Eggplant","1kg",30,NA
"3bf367ca-4878-4d3c-a462-90fb5c4ce9fb",2025-01-22,"09:16:40","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Eggs","4 eggs",42,NA
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",2025-01-23,"13:39:21","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Flour","1kg",50,NA
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",2025-01-23,"13:39:21","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Lentil","1kg",125,NA
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",2025-01-23,"13:39:21","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Potato","1kg",25,NA
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",2025-01-23,"13:39:21","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Eggplant","1kg",30,NA
"480aa88e-3f5a-4313-aa1e-776f50b9c5fe",2025-01-23,"13:39:21","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Green Chilli","1kg",40,NA
"16ea9f01-576f-48d0-bca4-3fbe0172936c",2025-01-23,"16:00:02","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggs","4 eggs",45,NA
"a90186e2-e7f5-423d-a119-9230249817a4",2025-01-27,"05:08:53","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Rice","1kg",60,NA
"a90186e2-e7f5-423d-a119-9230249817a4",2025-01-27,"05:08:53","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Lentil","1kg",160,NA
"a90186e2-e7f5-423d-a119-9230249817a4",2025-01-27,"05:08:53","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Soybean Oil","1L",160,NA
"a90186e2-e7f5-423d-a119-9230249817a4",2025-01-27,"05:08:53","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Salt","1kg",36,NA
"a90186e2-e7f5-423d-a119-9230249817a4",2025-01-27,"05:08:53","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Eggs","4 eggs",44,NA
"a90186e2-e7f5-423d-a119-9230249817a4",2025-01-27,"05:08:53","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Chicken","1kg",220,NA
"a90186e2-e7f5-423d-a119-9230249817a4",2025-01-27,"05:08:53","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Potato","1kg",3,NA
"a90186e2-e7f5-423d-a119-9230249817a4",2025-01-27,"05:08:53","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Onion","1kg",46,NA
"a90186e2-e7f5-423d-a119-9230249817a4",2025-01-27,"05:08:53","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Green Chilli","1kg",90,NA
"e8f750f2-0e77-448b-ab10-b9b39d4a9126",2025-01-29,"07:56:44","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Rice","1kg",65,NA
"e8f750f2-0e77-448b-ab10-b9b39d4a9126",2025-01-29,"07:56:44","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Flour","1kg",50,NA
"e8f750f2-0e77-448b-ab10-b9b39d4a9126",2025-01-29,"07:56:44","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Lentil","1kg",120,NA
"e8f750f2-0e77-448b-ab10-b9b39d4a9126",2025-01-29,"07:56:44","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Soybean Oil","1L",173,NA
"e8f750f2-0e77-448b-ab10-b9b39d4a9126",2025-01-29,"07:56:44","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Salt","1kg",40,NA
"e8f750f2-0e77-448b-ab10-b9b39d4a9126",2025-01-29,"07:56:44","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Sugar","1kg",130,NA
"e8f750f2-0e77-448b-ab10-b9b39d4a9126",2025-01-29,"07:56:44","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Eggs","4 eggs",42,NA
"fdd82fbf-074b-4d1a-9ccb-37f9a203244b",2025-02-01,"14:20:29","e4073accc32f02811fa0a6a5079aec27","Rajshahi","Potato","1kg",20,NA
"e5a6ff0d-1f26-4175-993f-dbc2d34e81e5",2025-02-04,"13:03:03","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Potato","1kg",25,NA
"80a3d6d3-fa24-4454-ac2c-b815a7134ba7",2025-02-07,"11:38:41","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Eggs","4 eggs",40,NA
"80a3d6d3-fa24-4454-ac2c-b815a7134ba7",2025-02-07,"11:38:41","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Potato","1kg",20,NA
"8f11adb1-6ef5-41a0-8f6c-ff47584a3c02",2025-02-13,"11:11:46","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Soybean Oil","1L",178,NA
"8f11adb1-6ef5-41a0-8f6c-ff47584a3c02",2025-02-13,"11:11:46","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Potato","1kg",20,NA
"8f11adb1-6ef5-41a0-8f6c-ff47584a3c02",2025-02-13,"11:11:46","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Eggplant","1kg",30,NA
"8f11adb1-6ef5-41a0-8f6c-ff47584a3c02",2025-02-13,"11:11:46","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Onion","1kg",40,NA
"8f11adb1-6ef5-41a0-8f6c-ff47584a3c02",2025-02-13,"11:11:46","2121cd939eb18e4942dc891e4d49dd06","Rajshahi","Green Chilli","1kg",60,NA
"7eaf837a-760f-48de-b524-48b9fd064b6d",2025-02-15,"16:02:11","e435e2bdb6618f88f9a1ac1a6e8a4cb3","Dhaka","Rice","1kg",74,NA
"7eaf837a-760f-48de-b524-48b9fd064b6d",2025-02-15,"16:02:11","e435e2bdb6618f88f9a1ac1a6e8a4cb3","Dhaka","Flour","1kg",114,NA
"7eaf837a-760f-48de-b524-48b9fd064b6d",2025-02-15,"16:02:11","e435e2bdb6618f88f9a1ac1a6e8a4cb3","Dhaka","Lentil","1kg",220,NA
"7eaf837a-760f-48de-b524-48b9fd064b6d",2025-02-15,"16:02:11","e435e2bdb6618f88f9a1ac1a6e8a4cb3","Dhaka","Soybean Oil","1L",170,NA
"7eaf837a-760f-48de-b524-48b9fd064b6d",2025-02-15,"16:02:11","e435e2bdb6618f88f9a1ac1a6e8a4cb3","Dhaka","Eggs","4 eggs",44,NA
"7eaf837a-760f-48de-b524-48b9fd064b6d",2025-02-15,"16:02:11","e435e2bdb6618f88f9a1ac1a6e8a4cb3","Dhaka","Chicken","1kg",190,NA
"b6470fcf-44f9-4bee-b633-c75ed3d6c882",2025-02-27,"13:32:19","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Eggs","4 eggs",40,NA
"b6470fcf-44f9-4bee-b633-c75ed3d6c882",2025-02-27,"13:32:19","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Potato","1kg",20,NA
"b6470fcf-44f9-4bee-b633-c75ed3d6c882",2025-02-27,"13:32:19","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Eggplant","1kg",30,NA
